Bahasa,Penilaian,Saran,Kategori,Tahun
id,3.5,Segera offline,Pengalaman Belajar,2022
id,3.5,sangat fleksibel,Pengalaman Belajar,2022
id,2.5,Gangguan jaringan,Pengalaman Belajar,2022
id,4.0,saran untuk semua dosen untuk mengupload hasil rekaman sinkronus,Pengalaman Belajar,2022
id,3.0,"Saran saya adalah agar para dosen bisa lebih bijak lagi dalam menentukan waktu kumpul daripada tugas maupun quiz ataupun ulangan, karena kita tidak pernah tahu bahwa ada masalah apa dan bagaimana kondisi pada saat kita belajar. Sehingga pada saat pengumpulan tugas bisa tepat waktu. Contohnya jika offline 1 jam online agak dilebihkan kurang lebih 10 menit agar ada Margin of eror karena untuk memberi nama file foto, loading sinyal dan sebagainya.",Pengalaman Belajar,2022
id,3.0,Untuk lebih maklum kepada kondisi mahasiswa,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.5,Cukup baik,Pengalaman Belajar,2022
id,4.0,Pembelajaran sangat mendukung dan perlu ditingkatkan lagi,Pengalaman Belajar,2022
id,4.0,.,Pengalaman Belajar,2022
id,3.0,Untuk saya lebih nyaman teams dri moodle,Pengalaman Belajar,2022
id,3.5,Saya merasa puas dengan pembelajaran secara online ini karena mempermudah saya dalam mengakses materi belajar dari moodle dan lebih fleksibel.,Pengalaman Belajar,2022
id,4.0,"selama belajar dengan moodle, saya mendapatkan efisiensi karena mudah untuk diakses dimana saja dan kapan saja. selain itu, nilai nya pun langsung muncul pada menu grades",Pengalaman Belajar,2022
id,4.0,Sudah sangat baik,Pengalaman Belajar,2022
id,3.0,Saat online ada beberapa dosen yang tidak ada kabar dan baru mengajar dipertemuan berikutnya. Menurut saya tanpa kabar itu sangat tidak profesional. Seharusnya dikabari terlebih dahulu jika jam kosong,Pengalaman Belajar,2022
id,3.5,Tidak ada,Pengalaman Belajar,2022
id,3.0,Mungkin bisa untuk praktikumnya lebih di aplikasikan dengan alat sehari hari atau mungkin lebih sering diadakan live,Pengalaman Belajar,2022
id,3.5,karena masih masa pandemi kegiatan pembelajaran lebih baik dilakukan secara online,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.0,Menurut saya cukup bagus mulai dari online ataupun onsite,Pengalaman Belajar,2022
id,3.0,walaupun online jangan terlalu membebankan tugas banyak,Pengalaman Belajar,2022
id,2.5,Sering ke distract dengan hal lain,Pengalaman Belajar,2022
id,3.0,"kami kurang bisa menikmati fasilitas di kampus karena offline, tetapi uang semesteran tetap sama",Pengalaman Belajar,2022
id,4.0,-,Pengalaman Belajar,2022
id,4.0,Tolong diperhatikan mengenai pengumpulan tugas yang saat ini bersamaan dengan uts karena untuk melakukan pengumpulann tugas di minggu uts aga susag dikarenakan terjadinga limit time untuk belaajar saat pekan uts,Pengalaman Belajar,2022
id,3.0,Sangat baik dan menambah ilmu,Pengalaman Belajar,2022
id,2.5,"Cara mengajar dosen sangat baik namun sayang terkadang ada kendala jaringan kadang terjadi dari saya terkadang dari dosennya, dan karena ada kendala jaringan tersebut terkadang suara dosen yang mengajar suka hilang atau bahkan putus-putus",Pengalaman Belajar,2022
id,2.5,"Menurut saya, pembelajaran secara online membuat saya semakin tidak efektif karena ilmu yang saya dapat kurang maksimal dan peran dosen bagi saya sangat penting dalam hal membangun karakter, komunikasi yang baik jika suatu saat nanti bisa offline",Pengalaman Belajar,2022
id,3.0,Saya harap deadline tugas tidak hanya satu minggu.,Pengalaman Belajar,2022
id,3.5,tugasnya banyak dan tergesa-gesa,Pengalaman Belajar,2022
id,3.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,Memberi tugas terkait contoh-contoh soal,Pengalaman Belajar,2022
id,3.5,Sistem pembelajaran online saat ini sudah cukup baik.,Pengalaman Belajar,2022
id,2.5,"Beberapa dosen hanya memberik tugas dan tidak mengajar, bahkan karena online kritis kepercayaan antar dosen dengan mahasiswa/i membuat kami sebagai mahasiswa/i ketika akan ujian sangat kerepotan (oncam, on mic, tidak boleh pakai laptop untuk zoom, tidak boleh berisik) padahal ada rekan kami yang sedang covid dan batuk",Pengalaman Belajar,2022
id,3.0,"Inginnya offline karena kalo online bisa gak dengerin, gak semenatang pas offline yang selalu berusaha mikir dan dengerin dosen agar tidak ngantuk atau tertidur dikelas",Pengalaman Belajar,2022
id,4.0,"Terapkan Hybrid
50% Online - 50% Masuk",Pengalaman Belajar,2022
id,3.5,Tidak ada,Pengalaman Belajar,2022
id,3.0,tidak ada,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,3.5,"Dalam batch sy terdapat banyak praktisi atau teman-teman yang bekerja sambil kuliah, namun untuk semester kedua dengan jumlah subjek yang relatif banyak dan tuntutan tugas denga deadline yang short, tidak terlalu friendly untuk orang yang bekerja.  Selain itu, akan sangat membantu apabila rekaman setiap kelas bisa tersedia (bukan untuk konsumsi publik tentunya), terutama untuk teman-teman yang sakit (terutama mengingat Covid-19), atau teman-teman yang harus ijin sholat atau teman-teman yang mengalami kendala terkait koneksi dsb.",Pengalaman Belajar,2022
id,3.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,beberapa matkul tidak efektif dalam hal pengumpulan tugas/ujian yg MEWAJIBKAN mahasiswa untuk mengirimkan hasil fisik tugas/ujian,Pengalaman Belajar,2022
id,2.5,"Dengan kondisi online, ada baiknya pengajaran di kelas lebih practical dan tidak terlalu text book agar dapat memberikan interaksi dua arah",Pengalaman Belajar,2022
id,2.0,"butuh offline ):
pusing seharian depan komputer sendirian. susah masuk otaknya hehe",Pengalaman Belajar,2022
id,2.5,Engagement kurang terasa dengan online learning,Pengalaman Belajar,2022
id,3.5,Tidak ada,Pengalaman Belajar,2022
id,4.0,"Pengalaman pertama belajar online saat kuliah S2 di UPH.  Moodle, dan Teams sangat membantu untuk kuliah dan pengiriman tugas2  jarak jauh, platformnya simple dan tidak susah untuk digunakan/ diakses,  sehingga mahasiswa dimana saja bisa mengikuti perkuliahan dengan lancar.",Pengalaman Belajar,2022
id,2.5,Lebih baik untuk kegiatan pembelajaran asincronus menggunakan Video animasi agar kami lebih tergarik dalam proses pembelajarannya,Pengalaman Belajar,2022
id,3.5,Mungkin lebih di pastikan untuk Dosennya internet nya stabil saja.,Pengalaman Belajar,2022
id,3.0,"Sistem absensi melalui moodle masih kurang efisien karena harus memasukkan nama dan nim secara manual.. saran mungkin bisa menggunakan scan barcode yang terhubung dengan aplikasi smartphone kemahasiswaan uph..

Moodle juga kurang dimanfaatkan secara maksimal oleh beberapa dosen, seharusnya materi pembelajaran, silabus, informasi mata kuliah, dan pengumpulan tugas dilakukan satu pintu melalui moodle, sehingga materi ajar bisa diakses kapanpun dan pengumpulan tugas tidak membingungkan.",Pengalaman Belajar,2022
id,3.5,"Saya sering tidak ikut zoom terhalang pekerjaan saya yang over time, mohon pengertianNya",Pengalaman Belajar,2022
id,4.0,Agar melukan pertemuan offline 1 kali dalam 1 semester,Pengalaman Belajar,2022
id,4.0,Untuk Kelas weekend tugas yg diberikan terlalu banyak. Sehingga banyak tugas yg terbengkalai. Karena kami mengambil kelas weekend tujuannya agar tidak terlalu  menyita waktu dalam perkuliahan.,Pengalaman Belajar,2022
id,3.5,Diberikan bantuan kuota internet  dari kampus,Pengalaman Belajar,2022
id,3.5,Belajar online membuat gaya belajar saya berubah. Namun sayang mudah beradaptasi dengan penggunaan platform online yang digunakan untuk pembelajaran online. Saya mengetahui beberapa aplikasi yang dapat digunakan untuk mempermudah saya dalam memahami materi.,Pengalaman Belajar,2022
id,4.0,Selama masa pandemi saya harap perkuliahan diadakan secara online saja karna lebih aman. Menghindari penambahan jumlah pasien positif covid thanks,Pengalaman Belajar,2022
id,4.0,Sangat puasa karna di perlengkapi oleh pihak kampus  dan dosen-dosen terbaik,Pengalaman Belajar,2022
id,4.0,pemberian bantuan kuota internet lebih rutin didistribusikan agar mahasiswa tidak terbatas dalam menggunakan fasilitas platform online learning yang disediakan.,Pengalaman Belajar,2022
id,2.5,banyak banget tugas yang menumpuk dikarenakan deadline berbarengan,Pengalaman Belajar,2022
id,3.5,Pada saat pembelajaran online  saya masih mengalami kendala jaringan dan sering merasa kesuliatan dalam mencari referensi,Pengalaman Belajar,2022
id,4.0,Sudah bagus.,Pengalaman Belajar,2022
id,2.5,Dosen kurang memahami waktu mahasiswa PJJ yang mostly juga bekerja dan memiliki keterbatasan,Pengalaman Belajar,2022
id,3.5,Lebih menambah waktu pada mata kuliah yang sulit dipahami,Pengalaman Belajar,2022
id,3.5,"Pembelajaran yang diberikan oleh para dosen sudah sangat baik, namun ada beberapa tugas yang diberikan oleh dosen cukup banyak dengan pengerjaan waktu yang terbatas. Saran mungkin jika memberikan tugas yang cukup banyak atau pertanyaan dengan jawaban yang cukup panjang dosen memberikan waktu yang cukup lama dalam pengerjaan tugas.",Pengalaman Belajar,2022
id,2.5,Karena pembelajaran terbatas tapi tetap ada plus dan minesnya.,Pengalaman Belajar,2022
id,2.5,"Online learning, its quite stressful. Bad connection and lack of interaction making the studies ineffective. I hope offline class can be held! Off course with high health protocols",Pengalaman Belajar,2022
id,3.5,-,Pengalaman Belajar,2022
id,3.5,"Menurut saya sudah cukup memberikan saya akan pemahaman belajar mengenai teori, tetapi beberapa kegiatan yang membutuhkan praktik tidak terlalu berdampak buat saya. Karena pengerjaan yang saya lakukan adalah berdasarkan pemahaman saya sendiri dan sulit untuk didampingi secara langsung.",Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,4.0,Sangat memuaskan sarana yang disedikan UPH untuk memperlengkapi kuliah daring mahasiswa dan dosen juga menolong siswa untuk mampu berbaur dengan kondisi yang mengharuskan kuliah online.,Pengalaman Belajar,2022
id,3.5,-,Pengalaman Belajar,2022
id,3.5,"Ketika belajar online, banyak kendala yang saya hadapi seperti jaringan yang tidak stabil, perangkat yang kadang bermasalah, dan keadaan yang kadanh tidak kondusif. Saya lebih senang belajar inside.",Pengalaman Belajar,2022
id,4.0,"Lebih memperhatikan jam belajar mahasiswa karena terkadang tugas,kelas dan keharusan agak terlalu berat.",Pengalaman Belajar,2022
id,4.0,"Secara keseluruhan UPH sudah sangat baik dalam mempersiapkan pembelajaran saat ini, meskipun masih dalam kondisi daring saya merasa diberikan pelayanan yang prima, dosen2 yang luar biasa memberikan pengalaman belajar yang sangat menyenangkan. Semoga kondisi pandemik segera berakhir dan bisa ke UPH secara langsung. Amin",Pengalaman Belajar,2022
id,4.0,"Mohon penyampaian kepada dosen untuk tidak terlalu berpikir negatif terhadap beberapa mahasiswa yang sering izin atau terkendala, karena kita tidak bisa tahu pasti keadaan sebenarnya yang mereka hadapi",Pengalaman Belajar,2022
id,3.0,"pengalaman belajar online kadang menyenangkan kadang kurang menyenangkan, yang membuat kurang menyenangkan ketika terkendala jaringan dan device, semoga bisa menggunakan platform yang lebih ringan untuk pembelajaran online",Pengalaman Belajar,2022
id,4.0,Belajar secara online menggunakan moodle dan aplikasi belajar seperti teams dan zoom sangat membantu saya dalam mengikuti ataupun mengumpul tugas perkuliahan,Pengalaman Belajar,2022
id,3.5,Saat ini pengalaman belajar online bisa berjalan dengan baik,Pengalaman Belajar,2022
id,4.0,Udah bagus,Pengalaman Belajar,2022
id,4.0,Sudah bagus sekali,Pengalaman Belajar,2022
id,3.0,"Setiap dosen sebaiknya harus mengerti kondisi murid yg berada di pedalaman daerah dengan keadaan sinyal yang kadang tidak stabil dan terkadang hilang, dosen juga seharusnya mengajar tidak dengan pilih kasih dan emosi saja.",Pengalaman Belajar,2022
id,3.5,Mudah proses pembelajaran,Pengalaman Belajar,2022
id,3.0,"untuk platform Teams sangat berat aplikasinya, sangat menguras baterai laptop dibanding dengan zoom",Pengalaman Belajar,2022
id,4.0,sangat puas,Pengalaman Belajar,2022
id,3.5,Pembelajaran online sudah cukup berjalan lancar dan efektif,Pengalaman Belajar,2022
id,1.5,Saya berharap agar semoga kuliah tatap muka terbatas cepat dilaksanakan.,Pengalaman Belajar,2022
id,1.5,"Disarankan agar sebisa mungkin jangan ada tugas kelompok, dikarenakan sejujurnya agak susah untuk kami mengerjakannya dikarenakan selain kami tidak bisa bertemu secara langsung, banyak mahasiswa yang tinggal di daerah yang jaringannya tidak terlalu baik sehingga agak susah untuk kami berkomunikasi. Jika terpaksa harus ada tugas kelompok, disarankan jangan memberikan tugas kelompok yang terlalu merepotkan, dikarenakan sejujurnya di semester ini banyak sekali tugas kelompok yang sangat merepotkan. Juga, saya berharap agar secepatnya sebisa mungkin dilaksanakan kuliah tatap muka terbatas.",Pengalaman Belajar,2022
id,4.0,"Untuk kelas praktikum (seperti coding) lebih mudah dipelajari ketika masih belajar secara offline karena dapat langsung bertanya. Selain itu, dalam pelajaran online ada beberapa aplikasi yang terlalu berat untuk laptop sehingga tidak dapat dipraktikan bersama dosen ketika sesi online.",Pengalaman Belajar,2022
id,4.0,sudah cukup puas,Pengalaman Belajar,2022
id,2.5,"Hmm, sejujurnya kuliah online bagus juga namun terkadang hanya ada masalah pribadi seperti mati lampu dan jaringan tidak stabil. Akan tetapi,jika terlalu lama tidak lah bagus dikarenakan duduk terlalu lama, ya semoga pandemi ini cepat berakhir. Thankyouu👍",Pengalaman Belajar,2022
id,3.0,dalam pembelajaran daring ini sebenarnya saya tidak terlalu dapat mengerti mengenai mata kuliah tersebut tetapi dari segi fasilitas seperti ms teams dan moodle cukup membantu.,Pengalaman Belajar,2022
id,3.0,Online susah,Pengalaman Belajar,2022
id,4.0,"Tidak semua matakuliah bisa dipahami oleh mahasiswa/mahasiswi di UPH terlebih lagi dalam menjelaskan materi melalui online, mungkin bisa dilebih sederhanakan kembali pada saat menjelaskan daripada dosen agar bisa lebih mudah dimengerti oleh setiap mahasiswa/mahasiswi",Pengalaman Belajar,2022
id,3.5,keterbatasan dalam mengakses internet seringkali menghambat dalam pembelajaran online.,Pengalaman Belajar,2022
id,3.0,UPH seharusnya menyediakan fasilitas ZOOM Pro bagi setiap dosen yg tidak bersedia menggunakan Teams sehingga tidak perlu meminjam Zoom Pro mahasiswa punya untuk setiap kali perkuliahan.,Pengalaman Belajar,2022
id,3.0,"Semoga kedepannya terdapat kebijakan untuk para mahasiswa UPH agar kami dapat memperoleh kuota yang tidak hanya untuk mengakses zoom, tetapi juga aplikasi lainnya guna mendukung proses belajar kami sebagai mahasiswa aktif. Selain itu, mungkin dapat pula dipertimbangkan agar biaya perkuliahan dapat dikurangi dengan harapan sedikit banyaknya dapat meringankan beban mahasiswa dan mengingat kami tidak dapat menikmati fasilitas kampus secara offline/langsung. Demikian saya sampaikan. Terima kasih.",Pengalaman Belajar,2022
id,3.0,Tidak semua Dosen menggundakan Moodle,Pengalaman Belajar,2022
id,4.0,Ada jeda 5-10 menit setiap pergantian mata kuliah untuk mempersiapkan perpindahan dari dosen satu ke dosen lainnya.,Pengalaman Belajar,2022
id,2.5,Belajar online terlalu monoton dan membosankan.,Pengalaman Belajar,2022
id,3.0,"Dalam masa pandemi, belajar online sangat disarankan. Namun menurut saya, pembelajaran online tidak akan efektif pada mata kuliah yang berkaitan dengan praktik.",Pengalaman Belajar,2022
id,3.0,Menurut saya pembelajaran online dapat saya mengerti ketika kondisi saya yang ingin mau belajar dan saya bisa pahami ketika pembelajaran tidak terlalu lama karena efektifitas waktu sangat di perlukan,Pengalaman Belajar,2022
id,3.0,Saya merasa pembelajaran online saat ini sudah baik dan berharap dapat ditingkatkan lagi dikemudian hari. Mungkin untuk jadwal perkuliahan bisa diberikan jeda 10 menit karena jadwal saya di semester 1 cukup padat tidak ada jeda antar perkuliahan sehingga jika salah satu dosen telat untuk mengakhiri kuliah akan berdampak kepada dosen lain dan terkadang saya mengalami kendala teknis pada komputer saya untuk masuk ke dalam perkuliahan karena tidak adanya jeda maka saya telat untuk masuk ke mata kuliah selanjutnya. Terkadang juga jeda dibutuhkan untuk sekedar ke toilet atau istiharat sejenak untuk mempersiapkan diri ke mata kuliah selanjutnya.,Pengalaman Belajar,2022
id,3.0,"Dengan menghadapi situasi pandemi saat ini, mungkin pembelajaran online adalah langkah terbaik, namun menurut saya banyak misslearning yang terjadi antara dosen dan mahasiswa, artinya perkuliahan seperti tidak layaknya perkuliahan karena situasi online, atau situasi mahasiswa di rumah yang tidak dapat kontak mata dan fisik terhadap dosen dan mahasiswa lain secara langsung",Pengalaman Belajar,2022
id,3.5,Semuanya baik dan sudah disediakan fasilitas yg membantu,Pengalaman Belajar,2022
id,4.0,"Pengalaman belajar online Saya sangat memuaskan, dimana Saya dapat belajar secara fleksibel dan kapanpun saya mau Saya bisa Menonton video pembelajaran dan materi yang tersedia di moodle",Pengalaman Belajar,2022
id,3.0,"Jadwal kuliah online tidak ada break time fixed. Sehingga tiap dosen beda-beda kebijakannya. Ada yg kasih break ada juga yg tdk beri break. Durasi kuliah 2,5 online itu depan laptop jika tdk bnyk variasi aktivitas, akan terasa sangat lama. Jdi perlu ada break/jeda dlm 2,5jam  tsb.",Pengalaman Belajar,2022
id,4.0,Layanan online sudah memadai utk pembelajaran daring. Baik materi maupun latihan soal,Pengalaman Belajar,2022
id,2.5,menurut saya harus ada tatap muka sesekali karena menggunakan zoom jadi kurang mengerti tentang pembelajaran,Pengalaman Belajar,2022
id,3.0,The materials such as the videos and articles are quite inconsistent. The amount of material also varies too much from different lecturers.,Pengalaman Belajar,2022
id,1.5,"Saya sangat berharap sekali kuliah tatap muka terbatas bisa secepatnya dilaksanakan. Juga, disarankan pada pembelajaran online sebisa mungkin jangan ada tugas kelompok, dikarenakan banyak dari mahasiswa yang tinggal di daerah yang jaringannya kurang baik sehingga agak sulit untuk berkomunikasi dan agak mustahil jika kami harus melakukan tugas kelompok secara online dikarenakan tidaklah semuda seperti melakukannya secara offline. Jika seandainya terpaksa harus ada tugas kelompok, harap dosen-dosen lebih perhatian terhadap mahasiswanya, dikarenakan banyak sekali tugas kelompok yang sangat merepotkan di semester ini, yaitu dari mata kuliah Manajemen Event, e-Marketing in Service Management, dan Perencanaan Pengembangan Pariwisata Berkelanjutan.",Pengalaman Belajar,2022
id,4.0,Menurut saya mungkin akan lebih baik kalau dosen memberikan pelajaran secara ontime agar dapat mengikuti kelas dengan baik dan tidak mengganggu jam mata kuliah yang lainnya,Pengalaman Belajar,2022
id,2.5,"Waktu di depan layar terlalu lama. Hal ini mengakibatkan mata dan punggung saya seringkali terasa sakit. Sehingga, jika memungkinkan, dapat diberikan break di antara kelas untuk menghindari hal hal tersebut.",Pengalaman Belajar,2022
id,2.0,"Sebagai mahasiswa hukum, saya ingin mencoba rasanya mengalami perkuliahan offline di kampus. Namun saya mengerti akan bahaya covid dan tidak memungkinkan jika seluruh mahasiswa datang ke kampus. Hanya saja, mungkin ada baiknya jika bagi anak-anak hukum secara bergilir melakukan kegiatan offline learning, seperti misal perihal mooting (special occassion) atau mengikuti perkuliahan biasa dengan kuota 1/4 atau 1/2 dari seluruh mahasiswa di kelas secara bergilir.",Pengalaman Belajar,2022
id,3.5,"Menurut saya sudah cukup baik. Namun, memang ada beberapa dosen yang zoomnya tidak premium jadi terkadang terputus dan harus join kembali. Seharusnya dosen memiliki zoom premium.",Pengalaman Belajar,2022
id,4.0,"Sebaiknyaa untuk UTS dan UAS lebih diperbanyak dengan project kelompok agar saya tetap bisa berbaur dengan teman-teman di kelas selama masa kuliah online ini, dan tolong dikurangi ujian lisannya.",Pengalaman Belajar,2022
id,3.5,Dalam pembelajaran di dunia online saya merasa aman dalam belajar beserta dengan mengerjakan tugas - tugas yang diberikan oleh setiap dosen,Pengalaman Belajar,2022
id,3.5,"Pembelajaran online sudah sangat baik, namun alangkah lebih baiknya setiap kelas atau mahasiswa diberikan fasilitas dalam memiliki platform zoom cloud meetings, guna menunjang pembelajaran.",Pengalaman Belajar,2022
id,2.5,Ingin segera mungkin belajar tatap muka.,Pengalaman Belajar,2022
id,3.0,"Komentar saya mengenai pembelajaran online ini bahwa memang awalnya agak perlu beradaptasi dengan pembelajaran online, namun setelah lama - kelamaan menjadi terbiasa dan lebih nyaman online.",Pengalaman Belajar,2022
id,3.5,"Mungkin setiap dosen memiliki caranya masing-masing untuk mengajar, tetapi terkadang masih ada dosen yang tidak toleransi kepada mahasiswa apabila jaringan memang sedang tidak memadai.",Pengalaman Belajar,2022
id,4.0,sudah sangat baik,Pengalaman Belajar,2022
id,3.0,harusnya diberikan zoom premium canva premium,Pengalaman Belajar,2022
id,4.0,Pembelajaran online Menyenangkan,Pengalaman Belajar,2022
id,3.0,sudah cukup baik,Pengalaman Belajar,2022
id,4.0,Overall sudah bagus,Pengalaman Belajar,2022
id,3.5,"Terkadang kelas online membosankan, dosen hrus lebih bisa membangkitkan suasana dgn quiz atau game menarik berhadiah tambahan poin",Pengalaman Belajar,2022
id,3.0,tdk ada,Pengalaman Belajar,2022
id,3.5,menjadi bisa berdiskusi bersama teman yang lain meskipun beda kota,Pengalaman Belajar,2022
id,4.0,tidak ada,Pengalaman Belajar,2022
id,3.0,Pembelajaran online sudah sangat baik,Pengalaman Belajar,2022
id,2.5,sudah baik,Pengalaman Belajar,2022
id,3.5,Sangat baik tapi jaringan yg tidak bagus,Pengalaman Belajar,2022
id,3.0,Belum ada,Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,Sudah baik,Pengalaman Belajar,2022
id,4.0,Pembelajaran online di UPHSC sudah sangat membantu saya,Pengalaman Belajar,2022
id,3.0,Moodle mudah diakses dan online leraning mudah dipahami,Pengalaman Belajar,2022
id,3.5,Sudah berjalan baik semuanya,Pengalaman Belajar,2022
id,4.0,tidakada,Pengalaman Belajar,2022
id,4.0,Sudah baik,Pengalaman Belajar,2022
id,3.0,"Menurut saya sudah baik dan dapat ditingkatkan, namun kemarin sempat ada perpindahan di shared materials sedikit membingungkan krn yg lama masih tetap ada, mungkin bisa dikoordinasikan soal ini",Pengalaman Belajar,2022
id,3.0,"Pembelajaran hitung""an lbh baik dituliskan dipapan tulis karena jika hanya dijelaskan saja sulit dimengerti",Pengalaman Belajar,2022
id,2.0,Menurut saya program pembelajaran online sangatlah berfaedah!🙏,Pengalaman Belajar,2022
id,4.0,"tidak ada, sudah bagus.",Pengalaman Belajar,2022
id,2.5,Kurang efisien,Pengalaman Belajar,2022
id,2.5,-,Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,2.0,Saya ingin ptm,Pengalaman Belajar,2022
id,3.0,tidak ada,Pengalaman Belajar,2022
id,2.5,"Tidak ada saran, hanya saya pribadi yang masih sangat perlu beradaptasi dengan pembelajaran secara online",Pengalaman Belajar,2022
id,3.0,Bagus,Pengalaman Belajar,2022
id,3.0,Sangat mudah diakses untuk setiap perkuliahan dengan platform online,Pengalaman Belajar,2022
id,3.0,-,Pengalaman Belajar,2022
id,4.0,Bagus,Pengalaman Belajar,2022
id,4.0,Sudah bagus,Pengalaman Belajar,2022
id,4.0,Sudah cukup baik sejauh ini,Pengalaman Belajar,2022
id,4.0,sudah baik namun harus semakin ditingkatkan lagi,Pengalaman Belajar,2022
id,2.5,Semoga cepat offline,Pengalaman Belajar,2022
id,3.5,Tidak ada karena semua berjalan dengan baik,Pengalaman Belajar,2022
id,2.5,Tidak ada,Pengalaman Belajar,2022
id,4.0,tidak ada sudah sangat puas,Pengalaman Belajar,2022
id,4.0,walaupun pembelajaran dilakukan secara online tapi materi yang disampaikan sudah sangat baik dan dimengerti,Pengalaman Belajar,2022
id,4.0,informatif,Pengalaman Belajar,2022
id,3.5,Sudah baik,Pengalaman Belajar,2022
id,4.0,maju trus,Pengalaman Belajar,2022
id,3.0,Tidak ada,Pengalaman Belajar,2022
id,3.0,"Mungkin kalau pengalaman belajar online hanya di kendala sinyal saja,sisanya berjalan dengan lancar",Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,3.5,-,Pengalaman Belajar,2022
id,3.0,"Tidak ada, sudah mulai terbiasa",Pengalaman Belajar,2022
id,4.0,Menurut saya sudah tidak ada saran lagi karna pengalaman belajar online sudah sangat lancar,Pengalaman Belajar,2022
id,3.0,Terkendala oleh internet yang terkadang putus,Pengalaman Belajar,2022
id,3.5,dosen menjelaskan terlalu cepat,Pengalaman Belajar,2022
id,4.0,Sudah tertatah rapi sesuai jadwal yang sudah disediakan,Pengalaman Belajar,2022
id,3.0,"Sangat sulit memahami pembelajaran, karena semua mengandalkan sinyal",Pengalaman Belajar,2022
id,3.0,kuliah offline lebih di percepat,Pengalaman Belajar,2022
id,3.0,saran saya ada buku pembelajaran yang berbahasa indonesia juga,Pengalaman Belajar,2022
id,3.5,"selama online, saya ttp bisa belajar dgn baik",Pengalaman Belajar,2022
id,3.0,Sudah baik,Pengalaman Belajar,2022
id,3.5,tidak ada,Pengalaman Belajar,2022
id,3.5,Tidak ada,Pengalaman Belajar,2022
id,3.0,"mungkin bisa lebih seru dalam
menyampaikan materi agar mahasiswa dikelas bisa lebih aktif",Pengalaman Belajar,2022
id,3.0,Tidak ada.,Pengalaman Belajar,2022
id,4.0,Tidak ada,Pengalaman Belajar,2022
id,4.0,"Pengalaman belajar online saya cukup/lumayan seru karena dosen"" lebih memberi tugas/kegiatan interaksi sehingga kita bisa lebih sering interaksi",Pengalaman Belajar,2022
id,3.0,"Kegiatan belajar mengajar yang dilakukan secara online, mmng membantu bagi kami sebagai mahasiswa tapi sayangnya kegiatan belajar mengajar yang dilakukan tidak ada interaksi langsung dari dosen, materi” yang dibawakan adalah materi” yang sangat berguna, hanya saja kami sebagai mahasiswa seringkali kurang mengerti, hal ini karena ada faktor” yang mempengaruhi seperti jaringan bermasalah, listrik padam, dan beberapa hal juga, UPH hanya perlu meningkatkan kegiatan belajar menjadi lebih efektif dan efisien, mngkin dalam hal menerangkan materi dan pendekatan pada mahasiswa",Pengalaman Belajar,2022
id,3.5,semua telah berjalan dengan baik,Pengalaman Belajar,2022
id,3.5,Pembelajaran online mohon jangan cuma video rekaman,Pengalaman Belajar,2022
id,3.0,Jadwal jangan terlalu ketat dan tugas juga jangan terlalu banyak. Jujur di semester 2 ini agak kewalahan karena saya juga bekerja full time.,Pengalaman Belajar,2022
id,3.0,Lebih di kembangkan kecanggihan program online ini,Pengalaman Belajar,2022
id,3.0,segara offline,Pengalaman Belajar,2022
id,3.0,Terkadang ada kendala yang membuat mahasiswa sulit memahami apa yg dijelaskan oleh dosen,Pengalaman Belajar,2022
id,3.0,Cukup memuaskan dan fasilitas untuk online sangat baik,Pengalaman Belajar,2022
id,4.0,Sdh baik,Pengalaman Belajar,2022
id,3.5,Topp,Pengalaman Belajar,2022
id,4.0,Secara teknis dari pihak kampus sudah bagus dan lebih ditingkatkan lagi,Pengalaman Belajar,2022
id,2.5,"Secara pribadi saya kurang bisa mengerti pelajaran secara online karena interaksinya yang kurang efektif dibandingkan dengan pembelajaran daring. Apalagi jika materi yg diberikan hanya berupa rekaman pembelajaran tahun sebelumnya. Sebaiknya juga dosen dapat memberikan waktu lebih untuk memberikan feedback kepada mahasiswa mengenai tugas dan subjek pelajaran. Lalu juga seharusnya dapat menghindari pemberian tugas sebelum pertemuan karena belum tentu mahasiswa akan mengerti, sehingga membuat mahasiswa 'belajar' dua kali sehingga menghabiskan waktu.",Pengalaman Belajar,2022
id,3.5,"Menurut saya UPH sudah baik dalam penerapan Sistem online, namun perlu di kembangkan lagi konsep belajar online kepada dosen",Pengalaman Belajar,2022
id,4.0,Sudah bagus,Pengalaman Belajar,2022
id,2.5,"Teknik sipil tidak ada lab, sehingga nanti ketika lulus tidak tau apa2 tentang praktek di lapangan",Pengalaman Belajar,2022
